fragment_id,page_id,book_id,catalog_generation,grade,viewer_page,fragment_sequence,candidate_type,token_count,char_count,question_mark_count,imperative_signal_count,material_signal,project_signal,experiment_signal,assessment_signal,activity_signal,text_sha256,segmenter_version,source_structure_class,classification_certainty,uncertain_boundary
LTMD-CN1-G1972-VP019-F002,LTMD-CN1-G1972-VP019,LTMD-CN1-G1972,1972,1,19,2,short_residual_candidate,2,9,0,0,0,0,0,0,0,0bca14751545642bc9fcff570a1ceee0067373b7a83f07d8d542970120dfa07c,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP019-F003,LTMD-CN1-G1972-VP019,LTMD-CN1-G1972,1972,1,19,3,short_residual_candidate,2,9,0,0,0,0,0,0,0,f56d7626c04cc20980cf19cc9c0b6713a0f45ec7798ef12473c950199d0d692f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP020-F001,LTMD-CN1-G1972-VP020,LTMD-CN1-G1972,1972,1,20,1,short_residual_candidate,5,17,0,0,0,0,0,0,0,81186806eb368b3bfb78615e6a926f483ce9daef1587435601a63e78f88b2cdf,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP022-F001,LTMD-CN1-G1972-VP022,LTMD-CN1-G1972,1972,1,22,1,short_residual_candidate,6,26,0,0,0,0,0,0,0,a16b795f5cd18809f5ff0dbab4c980049ebdcb20c143c0b82e232056cbe6c738,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP023-F001,LTMD-CN1-G1972-VP023,LTMD-CN1-G1972,1972,1,23,1,short_residual_candidate,3,12,0,0,0,0,0,0,0,b912f008131d2ca107a728a2c1596a9ff5c67f3b30ef1c1d0f172055b05e9262,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP023-F002,LTMD-CN1-G1972-VP023,LTMD-CN1-G1972,1972,1,23,2,short_residual_candidate,2,4,0,0,0,0,0,0,0,76306e3a5e340a42efe2701139f6d2b625f68b99bf3bf9df73d259166c2359a1,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP024-F001,LTMD-CN1-G1972-VP024,LTMD-CN1-G1972,1972,1,24,1,question_candidate,5,29,2,0,0,0,0,0,0,2cc9d84053de110da835bba004a6aa0eb9933a1aa5f3bf65b6ed01312b80ac6f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP025-F001,LTMD-CN1-G1972-VP025,LTMD-CN1-G1972,1972,1,25,1,short_residual_candidate,9,48,0,0,0,0,0,0,0,f35888b88b04c4fc7453e89f92b2d00062fea19341f86b3175ef0d4e0a36d8cd,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP026-F001,LTMD-CN1-G1972-VP026,LTMD-CN1-G1972,1972,1,26,1,short_residual_candidate,3,10,0,0,0,0,0,0,0,3d8ff5a7efa49c0da90a5bb8aa22f9e5baa154bd6c0cd789a97d36ca9d4cd8d4,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP026-F002,LTMD-CN1-G1972-VP026,LTMD-CN1-G1972,1972,1,26,2,short_residual_candidate,1,2,0,0,0,0,0,0,0,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP028-F001,LTMD-CN1-G1972-VP028,LTMD-CN1-G1972,1972,1,28,1,short_residual_candidate,5,22,0,0,0,0,0,0,0,d74871e2a14ea3e910e64b9769fe6a3dd7b70989e732b8fd337e53b123b1d5ea,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP029-F001,LTMD-CN1-G1972-VP029,LTMD-CN1-G1972,1972,1,29,1,question_candidate,4,25,2,0,0,0,0,0,0,d21c572ac05eb5f73a7dab4872e67f5a87bfa0b71d7d2350a749c6993d9f85bc,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP029-F002,LTMD-CN1-G1972-VP029,LTMD-CN1-G1972,1972,1,29,2,question_candidate,4,26,2,0,0,0,0,0,0,c132fd1023e18967eaf1fcd6e1fe74861a1ee6a38ccc218df06996276235b7de,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP029-F003,LTMD-CN1-G1972-VP029,LTMD-CN1-G1972,1972,1,29,3,question_candidate,3,15,2,0,0,0,0,0,0,a21a3898c872067bdc931d17b03147e117794673c0d4add8dc9c24d54c9efd0d,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP029-F004,LTMD-CN1-G1972-VP029,LTMD-CN1-G1972,1972,1,29,4,short_residual_candidate,1,2,0,0,0,0,0,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP030-F001,LTMD-CN1-G1972-VP030,LTMD-CN1-G1972,1972,1,30,1,short_residual_candidate,2,8,0,0,0,0,0,0,0,dc317397a0803a09d0307e036fe3cf58e91a820cc420fd7884ea7bb5130cc69b,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP030-F002,LTMD-CN1-G1972-VP030,LTMD-CN1-G1972,1972,1,30,2,short_residual_candidate,10,58,0,0,0,0,0,0,0,f57a79e88bf9fed4a1d79366465ea4220de64ab6ea71f6ddab8962ec0bc91d8f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP030-F003,LTMD-CN1-G1972-VP030,LTMD-CN1-G1972,1972,1,30,3,short_residual_candidate,7,39,0,0,0,0,0,0,0,edff41960aad6e7d9ba4a6e55bbe43e3ea5d5da690fed6c06cd9564139a288fb,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP030-F004,LTMD-CN1-G1972-VP030,LTMD-CN1-G1972,1972,1,30,4,short_residual_candidate,5,24,0,0,0,0,0,0,0,355f68fc8f2fdd69b0a258f0504a79fc51e0560cdadcf9274e026ae3234bb0cc,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP031-F001,LTMD-CN1-G1972-VP031,LTMD-CN1-G1972,1972,1,31,1,short_residual_candidate,5,30,0,0,0,0,0,0,0,1936b62a01b21ce344d53c7d2b3ce3612272b92da1b618e7c47e3c8bc91cd3a4,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP031-F002,LTMD-CN1-G1972-VP031,LTMD-CN1-G1972,1972,1,31,2,short_residual_candidate,7,29,0,0,0,0,0,0,0,c0997be93f953a4018af75f91097e2c02fb5f0fe998901ad59c3212faf16f614,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP031-F003,LTMD-CN1-G1972-VP031,LTMD-CN1-G1972,1972,1,31,3,short_residual_candidate,8,42,0,0,0,0,0,0,0,d2dee8824430e3318841636b5570005e422452f4e73fb8aa7d49092ed405cfab,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP031-F004,LTMD-CN1-G1972-VP031,LTMD-CN1-G1972,1972,1,31,4,short_residual_candidate,4,17,0,0,0,0,0,0,0,8b24578bad652cee62043b1f5a41480ca06950633da80f2cce86f1a7f244380a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP031-F005,LTMD-CN1-G1972-VP031,LTMD-CN1-G1972,1972,1,31,5,short_residual_candidate,1,2,0,0,0,0,0,0,0,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F001,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,1,short_residual_candidate,4,7,0,0,0,0,0,0,0,39bff0709044f8d634e02cabfb7eff4d3d5bf7e68261a2eae26971003022e0f0,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F002,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,2,short_residual_candidate,7,34,0,0,0,0,0,0,0,06d5a70b948b6d209baddc9e889dd0d6c1a7d1b8c7d42c33cec008c9a45daad7,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F003,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,3,short_residual_candidate,10,44,0,0,0,0,0,0,0,5de96d785430217de97838da786046e258a01c69eda321d44642a2ffd7c4ed20,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F004,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,4,short_residual_candidate,11,61,0,0,0,0,0,0,0,6ccc496d16b51d542cf5e4daaf58c48dcef1f3fa162d67e35ed2555364c941c2,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F005,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,5,question_candidate,9,38,2,0,0,0,0,0,0,e90393ea3cc32b44e8cbed8cc8809c5df59a7b4c903d7c8b221d450a1949b8c7,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP032-F006,LTMD-CN1-G1972-VP032,LTMD-CN1-G1972,1972,1,32,6,short_residual_candidate,1,2,0,0,0,0,0,0,0,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F001,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,1,short_residual_candidate,4,19,0,0,0,0,0,0,0,36be614dbb41da5bf72a7888cc74db77aaf60749caf22a91f5dc981d8c15e3b5,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F002,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,2,short_residual_candidate,3,18,0,0,0,0,0,0,0,d11e06ca612d3f7c4ca4af41b6f0c75489a8a28e86e5999c1002d4a9603c831d,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F003,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,3,short_residual_candidate,4,24,0,0,0,0,0,0,0,06878ea09e419d1f4580a9a259536442077cf24087ec8309e4aa658226dd3c23,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F004,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,4,short_residual_candidate,1,1,0,0,0,0,0,0,0,8de0b3c47f112c59745f717a626932264c422a7563954872e237b223af4ad643,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F005,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,5,short_residual_candidate,8,34,0,0,0,0,0,0,0,dd65fc3d6ee6c04e4241c2c55a733be6f4b2f62840d4454617f3b5b31dd88d2a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F006,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,6,experiment_candidate,9,54,0,0,0,0,1,0,0,27cc3b04c355dc57701a60282f2101ab6861612ad6feddebe251d17751e75fb2,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP034-F007,LTMD-CN1-G1972-VP034,LTMD-CN1-G1972,1972,1,34,7,short_residual_candidate,1,2,0,0,0,0,0,0,0,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP035-F001,LTMD-CN1-G1972-VP035,LTMD-CN1-G1972,1972,1,35,1,question_candidate,5,28,2,0,0,0,0,0,0,67bd5030855cdaa780385aecf45514f5d7b0edf7e5dd07635ef41e284c8c1dc0,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP036-F001,LTMD-CN1-G1972-VP036,LTMD-CN1-G1972,1972,1,36,1,short_residual_candidate,5,20,0,0,0,0,0,0,0,7430f89fbe5a1430bba2a868ae9c3ea022ed14e59f025d5e82b5ac6fc10b0f7e,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP037-F001,LTMD-CN1-G1972-VP037,LTMD-CN1-G1972,1972,1,37,1,expository_candidate,13,69,0,0,0,0,0,0,0,29add53887339763ec5437b018deef81018df298e0ce9977f18ed1da1798d886,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP037-F002,LTMD-CN1-G1972-VP037,LTMD-CN1-G1972,1972,1,37,2,short_residual_candidate,5,23,0,0,0,0,0,0,0,44035e2bdfc9b7536d1029f706dbc00c74fb51fe803fcfe2ee84f2b4604f84a3,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP037-F003,LTMD-CN1-G1972-VP037,LTMD-CN1-G1972,1972,1,37,3,short_residual_candidate,3,16,0,0,0,0,0,0,0,beb6865641648169a497234ac26cb5f5adbd9c3a306c09f7c56b0bc191117498,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP037-F004,LTMD-CN1-G1972-VP037,LTMD-CN1-G1972,1972,1,37,4,short_residual_candidate,4,25,0,0,0,0,0,0,0,67459b3cf03a454eb2a1d1dd6856998287f50d07328ca5300c568427c204cc08,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP038-F001,LTMD-CN1-G1972-VP038,LTMD-CN1-G1972,1972,1,38,1,short_residual_candidate,10,48,0,0,0,0,0,0,0,92b0b82abefece7a363e98dc2a8e2b13fa7e87a6fe06ecc2c65943d9d033621b,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP040-F001,LTMD-CN1-G1972-VP040,LTMD-CN1-G1972,1972,1,40,1,question_candidate,5,34,2,0,0,0,0,0,0,e5db5621bc9aa18f5a2b349d82308193a6b601a97bf9e9987ea4d94ec054dd4d,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP042-F001,LTMD-CN1-G1972-VP042,LTMD-CN1-G1972,1972,1,42,1,short_residual_candidate,6,28,0,0,0,0,0,0,0,00ca944581233326250d15d16a6002ab0cd9c92ed2966cd6e081a7c43d4aed88,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP044-F001,LTMD-CN1-G1972-VP044,LTMD-CN1-G1972,1972,1,44,1,short_residual_candidate,2,10,0,0,0,0,0,0,0,7b9a54d53648b6e705361ae4941f721328ee00c516db68db4c7d5e339fd9f6a3,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP044-F002,LTMD-CN1-G1972-VP044,LTMD-CN1-G1972,1972,1,44,2,short_residual_candidate,5,27,0,0,0,0,0,0,0,64c50f90a6ab25da6cbdaa5b602157c10bcb6d59df4104187c4056f0b5ab6fb9,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP044-F003,LTMD-CN1-G1972-VP044,LTMD-CN1-G1972,1972,1,44,3,short_residual_candidate,1,1,0,0,0,0,0,0,0,3a11228cb39dd6567ee8bd759157fdad805718aa9b835090058d2a43825057bb,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP045-F001,LTMD-CN1-G1972-VP045,LTMD-CN1-G1972,1972,1,45,1,short_residual_candidate,1,4,0,0,0,0,0,0,0,24a57596474cf5c8eeed648399b5bd2179eaa73d97914f9fc1808f445ac302ce,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP045-F002,LTMD-CN1-G1972-VP045,LTMD-CN1-G1972,1972,1,45,2,short_residual_candidate,2,11,0,0,0,0,0,0,0,703445d3f4f5666414619f4617d4058e6e189ef5759743cb2df1380ae819e82f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP045-F003,LTMD-CN1-G1972-VP045,LTMD-CN1-G1972,1972,1,45,3,short_residual_candidate,7,27,0,0,0,0,0,0,0,38948bb6a242ee3e2a2adaaac45bffb64f1ebf3cf65e1cfb1b183b49f9f59756,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP046-F001,LTMD-CN1-G1972-VP046,LTMD-CN1-G1972,1972,1,46,1,short_residual_candidate,2,16,0,0,0,0,0,0,0,51702fe80af587c2cc516fe6fd12d4fa21ec121b3e2b938387859383bdc87e0a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP046-F002,LTMD-CN1-G1972-VP046,LTMD-CN1-G1972,1972,1,46,2,short_residual_candidate,4,20,0,0,0,0,0,0,0,488c5cadbd9a6ca2944ccab34843cd577b01ac87e8ae953a7708636608ea0cd1,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP046-F003,LTMD-CN1-G1972-VP046,LTMD-CN1-G1972,1972,1,46,3,short_residual_candidate,1,2,0,0,0,0,0,0,0,25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP047-F001,LTMD-CN1-G1972-VP047,LTMD-CN1-G1972,1972,1,47,1,short_residual_candidate,6,34,0,0,0,0,0,0,0,0e25db1b6b5ebe95d4b98572a09d5271a301d105d39162341fb313028c7be877,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP047-F002,LTMD-CN1-G1972-VP047,LTMD-CN1-G1972,1972,1,47,2,short_residual_candidate,8,35,0,0,0,0,0,0,0,8e6f87a5825fb6c80a0e18d4285d8ced0f6cbad688eb2aad8d54a76eb8f276d7,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP047-F003,LTMD-CN1-G1972-VP047,LTMD-CN1-G1972,1972,1,47,3,short_residual_candidate,1,2,0,0,0,0,0,0,0,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP048-F001,LTMD-CN1-G1972-VP048,LTMD-CN1-G1972,1972,1,48,1,short_residual_candidate,11,57,0,0,0,0,0,0,0,91eb725ad99137621e6ae8e684f1a72a34d7c3edb18611c81f545fe649129771,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP048-F002,LTMD-CN1-G1972-VP048,LTMD-CN1-G1972,1972,1,48,2,short_residual_candidate,1,2,0,0,0,0,0,0,0,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP051-F001,LTMD-CN1-G1972-VP051,LTMD-CN1-G1972,1972,1,51,1,short_residual_candidate,5,27,0,0,0,0,0,0,0,0cfbee2fa9cf50470c66d3d8c6c4a80236fe5d7ec259c0f7bd830a1708029201,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP051-F002,LTMD-CN1-G1972-VP051,LTMD-CN1-G1972,1972,1,51,2,short_residual_candidate,1,2,0,0,0,0,0,0,0,e8bc163c82eee18733288c7d4ac636db3a6deb013ef2d37b68322be20edc45cc,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP052-F001,LTMD-CN1-G1972-VP052,LTMD-CN1-G1972,1972,1,52,1,short_residual_candidate,1,2,0,0,0,0,0,0,0,ad328846aa18b32a335816374511cac1063c704b8c57999e51da9f908290a7a4,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP052-F003,LTMD-CN1-G1972-VP052,LTMD-CN1-G1972,1972,1,52,3,short_residual_candidate,10,51,0,0,0,0,0,0,0,90d987a9e4ae50214071f1d94d87721793207f673dd4f0de35d37e6893d7a740,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP052-F004,LTMD-CN1-G1972-VP052,LTMD-CN1-G1972,1972,1,52,4,short_residual_candidate,10,43,0,0,0,0,0,0,0,d6ceaadca6bba8f2b336e059855002916928267f53d330f3273cfe9046323935,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP052-F005,LTMD-CN1-G1972-VP052,LTMD-CN1-G1972,1972,1,52,5,short_residual_candidate,2,5,0,0,0,0,0,0,0,1c04c9fb71fb8b60ed2ae4821c3d3c4d160c29bce210366bf282b949ffa2194e,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP053-F001,LTMD-CN1-G1972-VP053,LTMD-CN1-G1972,1972,1,53,1,short_residual_candidate,7,46,0,0,0,0,0,0,0,f7183718646d618bc0da657b7ee8eee9b3dbc36ef93851f55413f05c3258d08f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP054-F001,LTMD-CN1-G1972-VP054,LTMD-CN1-G1972,1972,1,54,1,short_residual_candidate,1,2,0,0,0,0,0,0,0,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP054-F002,LTMD-CN1-G1972-VP054,LTMD-CN1-G1972,1972,1,54,2,expository_candidate,17,70,0,0,0,0,0,0,0,74339eefb98d09be43505a4eaf1b01280e07b30d3dd348d99617cc4a714b7fc7,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP055-F001,LTMD-CN1-G1972-VP055,LTMD-CN1-G1972,1972,1,55,1,short_residual_candidate,1,11,0,0,0,0,0,0,0,8fa370694473a98cce88dd5dc5e2a738dc95b8cace68f431f41faea840ead6d8,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP055-F002,LTMD-CN1-G1972-VP055,LTMD-CN1-G1972,1972,1,55,2,short_residual_candidate,12,56,0,0,0,0,0,0,0,89b5dd095339d92b0ae3c2dd4f9585996b4d34dbcbd95d51c22d4f6a0290906f,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,low,0
LTMD-CN1-G1972-VP056-F001,LTMD-CN1-G1972-VP056,LTMD-CN1-G1972,1972,1,56,1,short_residual_candidate,5,20,0,0,0,0,0,0,0,5a1304e563c356046381f94b898cd5a48ff44365bf2cc920b455ea6f23386e00,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP056-F002,LTMD-CN1-G1972-VP056,LTMD-CN1-G1972,1972,1,56,2,short_residual_candidate,7,35,0,0,0,0,0,0,0,6d8e6a7e6e54858305a1deff6f9e29a8a81fdff8c7e12b6b7d8fd0348c65402e,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
LTMD-CN1-G1972-VP056-F003,LTMD-CN1-G1972-VP056,LTMD-CN1-G1972,1972,1,56,3,question_candidate,9,37,2,0,0,0,0,0,0,0412389e7ae253a0e5d0f499d4fe4f9b3cefb5ad8b707961f5d0b346ef331c1a,FRAGSEG_CN_WAVE2_0.1,mixed_text_image,medium,0
