page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
U1-H1960P2ES003-P016,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,16,3,157,87.44,0.1019,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P017,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,17,3,111,86.66,0.0991,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P018,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,18,3,68,93.30,0.0294,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P019,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,19,3,78,81.33,0.1538,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P020,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,20,3,178,90.56,0.0506,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P021,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,21,3,101,91.62,0.0495,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P022,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,22,3,30,89.60,0.0667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P023,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,23,3,2,23.89,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P024,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,24,3,37,84.47,0.1892,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P025,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,25,3,117,93.58,0.0085,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P026,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,26,3,142,94.90,0.0070,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P027,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,27,3,29,93.74,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P028,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,28,3,66,73.32,0.2879,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P029,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,29,3,73,90.23,0.0548,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P030,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,30,3,151,94.76,0.0132,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P031,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,31,3,59,91.96,0.0508,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P032,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,32,3,80,93.22,0.0125,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P033,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,33,3,114,92.28,0.0439,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P034,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,34,3,101,86.66,0.1386,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P035,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,35,3,93,91.56,0.0430,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P036,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,36,3,157,93.92,0.0127,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P037,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,37,3,14,75.65,0.2143,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P038,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,38,3,83,88.36,0.0843,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P039,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,39,3,137,93.76,0.0219,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P040,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,40,3,128,88.61,0.0547,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P041,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,41,3,103,95.48,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P042,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,42,3,128,86.17,0.1172,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P043,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,43,3,24,94.42,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P044,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,44,3,83,88.85,0.0602,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P045,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,45,3,78,87.71,0.0897,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P046,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,46,3,86,90.31,0.0581,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P047,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,47,3,91,90.47,0.0769,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P048,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,48,3,55,93.81,0.0182,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P049,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,49,3,57,84.95,0.1579,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P050,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,50,3,105,90.74,0.0381,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P051,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,51,3,86,89.37,0.0581,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P052,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,52,3,217,88.59,0.0876,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P053,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,53,3,78,95.83,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P054,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,54,3,117,90.51,0.0598,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P055,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,55,3,78,92.54,0.0513,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P056,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,56,3,194,95.43,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P057,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,57,3,67,91.30,0.0597,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P058,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,58,3,82,86.46,0.1341,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P059,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,59,3,163,94.58,0.0184,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P060,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,60,3,122,88.56,0.0984,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P061,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,61,3,140,93.81,0.0286,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P062,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,62,3,199,92.24,0.0402,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P063,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,63,3,122,92.47,0.0246,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P064,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,64,3,78,93.91,0.0256,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P065,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,65,3,120,88.57,0.1083,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P066,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,66,3,108,91.63,0.0463,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P067,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,67,3,89,95.32,0.0112,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P068,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,68,3,98,64.78,0.4082,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P069,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,69,3,16,23.94,0.9375,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P070,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,70,3,2,53.90,0.5000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P071,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,71,3,58,31.97,0.8621,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P072,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,72,3,1,91.14,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P073,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,73,3,12,53.87,0.5833,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P074,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,74,3,13,37.95,0.9231,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P075,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,75,6,50,29.74,0.8400,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P076,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,76,3,16,32.65,0.8750,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P077,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,77,3,2,36.36,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P078,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,78,3,9,59.30,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P079,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,79,3,35,26.02,0.9143,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P080,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,80,3,4,25.83,1.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P081,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,81,3,1,81.81,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P082,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,82,3,12,36.66,1.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P083,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,83,3,15,33.53,0.9333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P084,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,84,6,318,23.78,0.9748,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P085,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,85,3,4,96.89,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P086,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,86,6,92,24.84,0.9130,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P087,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,87,3,124,92.28,0.0323,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P088,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,88,3,57,89.22,0.0702,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P089,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,89,3,55,95.81,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P090,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,90,3,273,93.91,0.0147,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P091,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,91,3,87,94.26,0.0115,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P092,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,92,3,95,89.64,0.0737,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P093,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,93,3,128,91.49,0.0625,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P094,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,94,3,152,92.45,0.0329,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P095,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,95,3,60,95.74,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P096,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,96,3,71,91.41,0.0563,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P097,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,97,3,74,90.02,0.0811,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P098,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,98,3,131,94.84,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
U1-H1960P2ES003-P099,H1960P2ES003,1960,2,MI CUADERNO DE TRABAJO Y ESCRITURA,99,3,31,89.76,0.0645,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W3_SPANISH_0.1
