processing_version,viewer_key,catalog_generation,grade_code,title_core,original_asset_state,processing_mode,canonical_processing_viewer_key,ocr_identity_eligible,is_canonical_processing_object,declared_positions,direct_source_jpegs,persistent_internal_source_gaps,recovered_internal_source_gaps,evidence_basis,block_reason,interpretive_limit
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1966P6ES377,1966,6,MI LIBRO DE LENGUA NACIONAL,full_direct,direct_canonical,H1966P6ES377,1,1,243,242,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P1ES061,1972,1,ESPAÑOL,full_direct,direct_canonical,H1972P1ES061,1,1,225,224,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P1ES062,1972,1,ESPAÑOL RECORTABLE,full_direct,direct_canonical,H1972P1ES062,1,1,195,194,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P2ES066,1972,2,ESPAÑOL,full_direct,direct_canonical,H1972P2ES066,1,1,243,242,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P2ES067,1972,2,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1972P2ES067,1,1,147,146,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P2ES068,1972,2,ESPAÑOL LECTURA,full_direct,direct_canonical,H1972P2ES068,1,1,169,168,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P3ES073,1972,3,ESPAÑOL,full_direct,direct_canonical,H1972P3ES073,1,1,201,200,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P3ES074,1972,3,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1972P3ES074,1,1,111,110,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P3ES075,1972,3,ESPAÑOL EJERCICIOS Y LECTURAS,full_direct,direct_canonical,H1972P3ES075,1,1,291,290,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P4ES080,1972,4,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1972P4ES080,1,1,227,226,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P4ES081,1972,4,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1972P4ES081,1,1,131,130,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P4ES082,1972,4,ESPAÑOL EJERCICIOS Y LECTURAS,full_direct,direct_canonical,H1972P4ES082,1,1,323,322,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P5ES086,1972,5,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1972P5ES086,1,1,291,290,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P5ES087,1972,5,ESPAÑOL,full_direct,direct_canonical,H1972P5ES087,1,1,291,290,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P5ES088,1972,5,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1972P5ES088,1,1,129,128,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P6ES092,1972,6,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1972P6ES092,1,1,179,178,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1972P6ES093,1972,6,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1972P6ES093,1,1,105,104,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P2ES100,1982,2,MI LIBRO LECTURAS,full_direct,direct_canonical,H1982P2ES100,1,1,147,146,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P3ES104,1982,3,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1982P3ES104,1,1,211,210,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P3ES105,1982,3,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1982P3ES105,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P4ES385,1982,4,ESPAÑOL EJERCICIOS,full_direct,exact_byte_alias,H1972P4ES080,1,0,227,226,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P4ES386,1982,4,ESPAÑOL LECTURAS,full_direct,exact_byte_alias,H1972P4ES081,1,0,131,130,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P4ES387,1982,4,ESPAÑOL EJERCICIOS Y LECTURAS,full_direct,exact_byte_alias,H1972P4ES082,1,0,323,322,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P5ES391,1982,5,ESPAÑOL EJERCICIOS,full_direct,exact_byte_alias,H1972P5ES086,1,0,291,290,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P5ES392,1982,5,ESPAÑOL,full_direct,exact_byte_alias,H1972P5ES087,1,0,291,290,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P5ES393,1982,5,ESPAÑOL LECTURAS,full_direct,exact_byte_alias,H1972P5ES088,1,0,129,128,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P6ES397,1982,6,ESPAÑOL EJERCICIOS,full_direct,exact_byte_alias,H1972P6ES092,1,0,179,178,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1982P6ES398,1982,6,ESPAÑOL LECTURAS,full_direct,exact_byte_alias,H1972P6ES093,1,0,105,104,0,0,complete_aligned_viewer_page_byte_size_sha256_identity,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P2ES114,1988,2,ESPAÑOL LECTURAS,full_direct,direct_canonical,H1988P2ES114,1,1,145,144,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P3ES116,1988,3,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1988P3ES116,1,1,211,210,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P3ES117,1988,3,ESPAÑOL LECTURA,full_direct,direct_canonical,H1988P3ES117,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P4ES121,1988,4,"ESPAÑOL, EJERCICIOS Y LECTURAS",full_direct,direct_canonical,H1988P4ES121,1,1,321,320,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P5ES125,1988,5,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1988P5ES125,1,1,195,194,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P5ES126,1988,5,ESPAÑOL LECTURA,full_direct,direct_canonical,H1988P5ES126,1,1,131,130,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P6ES131,1988,6,ESPAÑOL EJERCICIOS,full_direct,direct_canonical,H1988P6ES131,1,1,239,238,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1988P6ES132,1988,6,ESPAN?OL LECTURAS,full_direct,direct_canonical,H1988P6ES132,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P1ES135,1993,1,Español actividades,full_direct,direct_canonical,H1993P1ES135,1,1,227,226,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P1ES136,1993,1,Español recortable,full_direct,direct_canonical,H1993P1ES136,1,1,147,146,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P1ES137,1993,1,Español recortable,full_direct,direct_canonical,H1993P1ES137,1,1,83,82,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P1ES138,1993,1,Español Lecturas,full_direct,direct_canonical,H1993P1ES138,1,1,67,66,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P1ES139,1993,1,Español lecturas,full_direct,direct_canonical,H1993P1ES139,1,1,260,259,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P2ES144,1993,2,Español Actividades,full_direct,direct_canonical,H1993P2ES144,1,1,203,202,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P2ES145,1993,2,Español Recortable,full_direct,direct_canonical,H1993P2ES145,1,1,123,122,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P2ES146,1993,2,Español,full_direct,direct_canonical,H1993P2ES146,1,1,227,226,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P2ES147,1993,2,Español Lecturas,full_direct,direct_canonical,H1993P2ES147,1,1,259,258,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P2ES148,1993,2,Español Lecturas,full_direct,direct_canonical,H1993P2ES148,1,1,147,146,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P3ES154,1993,3,Español Actividades,full_direct,direct_canonical,H1993P3ES154,1,1,211,210,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P3ES155,1993,3,Español Lecturas,full_direct,direct_canonical,H1993P3ES155,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P3ES156,1993,3,Español Lecturas,full_direct,direct_canonical,H1993P3ES156,1,1,227,226,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P3ES400,1993,3,Español,full_direct,direct_canonical,H1993P3ES400,1,1,179,178,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P4ES193,1993,4,Español,partial_internal_unserved,partial_canonical_explicit_gap,H1993P4ES193,1,1,239,237,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P4ES194,1993,4,Español Lecturas,full_direct,direct_canonical,H1993P4ES194,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P4ES195,1993,4,Español Lecturas,full_direct,direct_canonical,H1993P4ES195,1,1,259,258,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P5ES201,1993,5,Español,full_direct,direct_canonical,H1993P5ES201,1,1,211,210,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P5ES202,1993,5,Español Lecturas,full_direct,direct_canonical,H1993P5ES202,1,1,131,130,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P6ES211,1993,6,Español,full_direct,direct_canonical,H1993P6ES211,1,1,211,210,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H1993P6ES212,1993,6,Español Lecturas,full_direct,direct_canonical,H1993P6ES212,1,1,115,114,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P1ES253,2008,1,ESPAÑOL 1er GRADO,full_direct,direct_canonical,H2008P1ES253,1,1,147,146,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P1ES254,2008,1,ESPAÑOL RECORTABLE,full_direct,direct_canonical,H2008P1ES254,1,1,35,34,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P2ES261,2008,2,ESPAÑOL,full_direct,direct_canonical,H2008P2ES261,1,1,219,218,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P3ES265,2008,3,ESPAÑOL ACTIVIDADES,partial_internal_unserved,partial_canonical_explicit_gap,H2008P3ES265,1,1,210,209,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P3ES266,2008,3,ESPAÑOL LECTURAS,partial_internal_unserved,partial_canonical_explicit_gap,H2008P3ES266,1,1,226,225,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P4ES271,2008,4,ESPAÑOL ACTIVIDADES,partial_internal_unserved,partial_canonical_explicit_gap,H2008P4ES271,1,1,239,237,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P4ES272,2008,4,ESPAÑOL LECTURAS,partial_internal_unserved,partial_canonical_explicit_gap,H2008P4ES272,1,1,257,255,2,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P5ES281,2008,5,ESPAÑOL,full_direct,direct_canonical,H2008P5ES281,1,1,187,186,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2008P6ES288,2008,6,ESPAÑOL,full_direct,direct_canonical,H2008P6ES288,1,1,139,138,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P1ES297,2011,1,ESPAÑOL,full_direct,direct_canonical,H2011P1ES297,1,1,194,193,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P1ES298,2011,1,ESPAÑOL LECTURAS,full_direct,direct_canonical,H2011P1ES298,1,1,82,81,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P2ES304,2011,2,ESPAÑOL,full_direct,direct_canonical,H2011P2ES304,1,1,218,217,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P2ES305,2011,2,ESPAÑOL LECTURAS,partial_internal_unserved,partial_canonical_explicit_gap,H2011P2ES305,1,1,106,105,1,0,target_retry_plus_neighbour_sha_controls,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P3ES311,2011,3,ESPAÑOL,full_direct,direct_canonical,H2011P3ES311,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P3ES312,2011,3,ESPAÑOL LECTURAS,full_direct,direct_canonical,H2011P3ES312,1,1,146,145,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P4ES319,2011,4,ESPAÑOL,full_direct,direct_canonical,H2011P4ES319,1,1,162,161,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P4ES320,2011,4,ESPAÑOL LECTURAS,full_direct,direct_canonical,H2011P4ES320,1,1,186,185,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P5ES329,2011,5,ESPAÑOL,full_direct,direct_canonical,H2011P5ES329,1,1,178,177,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P5ES330,2011,5,ESPAÑOL LECTURAS,full_direct,direct_canonical,H2011P5ES330,1,1,186,185,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P6ES339,2011,6,ESPAÑOL,full_direct,direct_canonical,H2011P6ES339,1,1,186,185,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2011P6ES340,2011,6,ESPAÑOL LECTURAS,full_direct,direct_canonical,H2011P6ES340,1,1,210,209,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
LTMD_U1_W3_SPANISH_PROCESSING_INVENTORY_0.1,H2014P1ESA,2014,1,Español. Libro para el alumno,full_direct,direct_canonical,H2014P1ESA,1,1,234,233,0,0,direct_source_jpeg_manifest,,Operational processing topology only. Catalog identities remain separate; aliases do not establish bibliographic identity or edition year.
